Andrei Vasinca || depth =3 || parent is : Chris Spång
Adam Hazelton || depth =3 || parent is : Chris Spång
Cesar Narita || depth =3 || parent is : Chris Spång
Ugo Gaillard || depth =3 || parent is : Chris Spång
Jayce Bowman || depth =3 || parent is : Keith Berry (fighter)
Richard Rigmaden || depth =3 || parent is : Keith Berry (fighter)
Edward Darby || depth =3 || parent is : Keith Berry (fighter)
Josh Gibson || depth =3 || parent is : Keith Berry (fighter)
Kenny Aires || depth =3 || parent is : Keith Berry (fighter)
Brendan Ellison || depth =3 || parent is : Keith Berry (fighter)
Sam Salas || depth =3 || parent is : Keith Berry (fighter)
Brian Campbell || depth =3 || parent is : Keith Berry (fighter)
Jeff Avants || depth =3 || parent is : Keith Berry (fighter)
Umar Luv || depth =3 || parent is : Keith Berry (fighter)
Adrian Perez || depth =3 || parent is : Keith Berry (fighter)
Aiki Cavanaugh || depth =3 || parent is : Keith Berry (fighter)
Donny Rider || depth =3 || parent is : Keith Berry (fighter)
Johnny Vasquez || depth =3 || parent is : Keith Berry (fighter)
Leonardo Augusto Guimarães || depth =3 || parent is : Anthony Smith (mixed martial artist)
Andrew Kapel || depth =3 || parent is : Anthony Smith (mixed martial artist)
Richard White || depth =3 || parent is : Anthony Smith (mixed martial artist)
Ian Berg || depth =3 || parent is : Anthony Smith (mixed martial artist)
Ben Lagman || depth =3 || parent is : Anthony Smith (mixed martial artist)
Curtis Johnson || depth =3 || parent is : Anthony Smith (mixed martial artist)
Matt Gabel || depth =3 || parent is : Anthony Smith (mixed martial artist)
Demetrius Richards || depth =3 || parent is : Anthony Smith (mixed martial artist)
Ben Crowder || depth =3 || parent is : Anthony Smith (mixed martial artist)
Lucas St. Claire || depth =3 || parent is : Anthony Smith (mixed martial artist)
Mike George || depth =3 || parent is : Anthony Smith (mixed martial artist)
James Brasco || depth =3 || parent is : Anthony Smith (mixed martial artist)
Rico Washington Sr. || depth =3 || parent is : Anthony Smith (mixed martial artist)
Ricky Duvall || depth =3 || parent is : Anthony Smith (mixed martial artist)
Jeremy Shepherd || depth =3 || parent is : Anthony Smith (mixed martial artist)
Dave Moran || depth =3 || parent is : Anthony Smith (mixed martial artist)
Justin Jones || depth =3 || parent is : Ron Stallings
Joshua Williams || depth =3 || parent is : Ron Stallings
Willie Smalls || depth =3 || parent is : Ron Stallings
Joey Kirwan || depth =3 || parent is : Ron Stallings
Fred Weaver || depth =3 || parent is : Ron Stallings
Tony Sousa || depth =3 || parent is : Ron Stallings
Eric Lambert || depth =3 || parent is : Ron Stallings
Bill Frazier || depth =3 || parent is : Ron Stallings
Randy Rowe || depth =3 || parent is : Ron Stallings
Mike Varner || depth =3 || parent is : Ron Stallings
Rocco Giordano || depth =3 || parent is : Ron Stallings
Muslim Makhmudov || depth =3 || parent is : Gadzhimurad Antigulov
Cassio Barbosa de Oliveira || depth =3 || parent is : Gadzhimurad Antigulov
Artur Astakhov || depth =3 || parent is : Gadzhimurad Antigulov
Hracho Darpinyan || depth =3 || parent is : Gadzhimurad Antigulov
Ruslan Khaskhanov || depth =3 || parent is : Gadzhimurad Antigulov
Nikolai Boyarczuk || depth =3 || parent is : Gadzhimurad Antigulov
Mikhail Bureshkin || depth =3 || parent is : Gadzhimurad Antigulov
Ilya Kolodyazhny || depth =3 || parent is : Gadzhimurad Antigulov
Roman Ishchenko || depth =3 || parent is : Gadzhimurad Antigulov
Muslim Tutaev || depth =3 || parent is : Gadzhimurad Antigulov
Magomed Sharudinov || depth =3 || parent is : Gadzhimurad Antigulov
Dmitry Voitov || depth =3 || parent is : Gadzhimurad Antigulov
Jevgenij Lapin || depth =3 || parent is : Gadzhimurad Antigulov
Igor Savelyev || depth =3 || parent is : Gadzhimurad Antigulov
Igor Sliusarchuk || depth =3 || parent is : Gadzhimurad Antigulov
Sergey Filimonov || depth =3 || parent is : Gadzhimurad Antigulov
Eddie Mendez || depth =3 || parent is : Kevin Casey (fighter)
Casey Ryan || depth =3 || parent is : Kevin Casey (fighter)
Daniel Mancha || depth =3 || parent is : Kevin Casey (fighter)
Chad Vance || depth =3 || parent is : Kevin Casey (fighter)
Jimmy Mills || depth =3 || parent is : Kevin Casey (fighter)
Andrew Flores || depth =3 || parent is : Kevin Casey (fighter)
Karl Schmidt || depth =3 || parent is : Carlos Newton
Mike Khardas || depth =3 || parent is : Jeremy Horn
Brian Imes || depth =3 || parent is : Jeremy Horn
Dan McGlasson || depth =3 || parent is : Jeremy Horn
Brad Scholten || depth =3 || parent is : Jeremy Horn
Shawn Marchand || depth =3 || parent is : Jeremy Horn
Lee McKibbin || depth =3 || parent is : Jeremy Horn
Joe Trujillo || depth =3 || parent is : Jeremy Horn
Kyle Seals || depth =3 || parent is : Jeremy Horn
Cameron Brown || depth =3 || parent is : Jeremy Horn
Mikhail Avetisyan || depth =3 || parent is : Jeremy Horn
Kristof Midoux || depth =3 || parent is : Jeremy Horn
Steve Funn || depth =3 || parent is : Jeremy Horn
Dan Theodore || depth =3 || parent is : Jeremy Horn
Shawn Wagner || depth =3 || parent is : Jeremy Horn
Demetrius Worlds || depth =3 || parent is : Jeremy Horn
Brad Krane || depth =3 || parent is : Jeremy Horn
Griffen Reynaud || depth =3 || parent is : Jeremy Horn
Josh Hall || depth =3 || parent is : Jeremy Horn
Keith Mielke || depth =3 || parent is : Jeremy Horn
Jason Allar || depth =3 || parent is : Jeremy Horn
Nate Parmelee || depth =3 || parent is : Jeremy Horn
George Randolph || depth =3 || parent is : Jeremy Horn
Aaron Pendleton || depth =3 || parent is : Jeremy Horn
Johnathan Ivey || depth =3 || parent is : Jeremy Horn
Jason Godsey || depth =3 || parent is : Jeremy Horn
Adam Harris || depth =3 || parent is : Jeremy Horn
Scott Ventimiglia || depth =3 || parent is : Jeremy Horn
Jim Theobald || depth =3 || parent is : Jeremy Horn
Mike Delaney || depth =3 || parent is : Jeremy Horn
Todd Butler || depth =3 || parent is : Jeremy Horn
Jammy Daniels || depth =3 || parent is : Jeremy Horn
Brandon Wilson || depth =3 || parent is : Jeremy Horn
Ken Parr || depth =3 || parent is : Jeremy Horn
John Dixson || depth =3 || parent is : Jeremy Horn
Rene Tremblay || depth =3 || parent is : Jeremy Horn
Nick Starks || depth =3 || parent is : Jeremy Horn
Rich Nettleton || depth =3 || parent is : Jeremy Horn
Jerome Smith || depth =3 || parent is : Jeremy Horn
Derrick Ruffin || depth =3 || parent is : Jeremy Horn
Wayne Pittman || depth =3 || parent is : Jeremy Horn
Clayton Miller || depth =3 || parent is : Jeremy Horn
Jaymon Hotz || depth =3 || parent is : Jeremy Horn
Noe Hernandez || depth =3 || parent is : Jeremy Horn
Pat Assalone || depth =3 || parent is : Jeremy Horn
Steven Goss || depth =3 || parent is : Jeremy Horn
Gary Myers || depth =3 || parent is : Jeremy Horn
Nate Schroeder || depth =3 || parent is : Jeremy Horn
Mike Adsit || depth =3 || parent is : Jeremy Horn
Rick Graveson || depth =3 || parent is : Jeremy Horn
Mario Lopez || depth =3 || parent is : Mike van Arsdale
Dario Amorim || depth =3 || parent is : Mike van Arsdale
Marcelo Barbosa || depth =3 || parent is : Mike van Arsdale
Francisco Nonato || depth =3 || parent is : Mike van Arsdale
Chris Albandia || depth =3 || parent is : Fábio Leopoldo
Amir Rahnavardi || depth =3 || parent is : Nino Schembri
Tony Lopez || depth =3 || parent is : Joe Doerksen
Mike Kent || depth =3 || parent is : Joe Doerksen
Chad Herrick || depth =3 || parent is : Joe Doerksen
Gregory Babene || depth =3 || parent is : Joe Doerksen
John Meyer || depth =3 || parent is : Joe Doerksen
BJ Lacy || depth =3 || parent is : Joe Doerksen
Jeremy Johnson || depth =3 || parent is : Joe Doerksen
Thomas Russell || depth =3 || parent is : Joe Doerksen
Matt Knaub || depth =3 || parent is : Joe Doerksen
Ray McDaniel || depth =3 || parent is : Joe Doerksen
David Ferguson || depth =3 || parent is : Joe Doerksen
Mike Hueser || depth =3 || parent is : Joe Doerksen
Mark Jaquith || depth =3 || parent is : Joe Doerksen
Cris Custer || depth =3 || parent is : Joe Doerksen
Ron Lobley || depth =3 || parent is : Joe Doerksen
Abundio Munoz || depth =3 || parent is : Joe Doerksen
Mark Epstein || depth =3 || parent is : Travis Lutter
Chris Munsen || depth =3 || parent is : Travis Lutter
James Cooper || depth =3 || parent is : Travis Lutter
Chris Myers || depth =3 || parent is : Tony Fryklund
Marty Armendarez || depth =3 || parent is : Tony Fryklund
Donnie Chappell || depth =3 || parent is : Tony Fryklund
Khaliun Boldbataar || depth =3 || parent is : Ivan Salaverry
Steve Heath || depth =3 || parent is : Ivan Salaverry
Dan Corpstein || depth =3 || parent is : Ivan Salaverry
Jason Derrah || depth =3 || parent is : Ivan Salaverry
Auggie Padeken || depth =3 || parent is : Ivan Salaverry
Peter da Silva || depth =3 || parent is : Ivan Salaverry
Al Buck, Jr. || depth =3 || parent is : Pat Miletich
Chuck Kim || depth =3 || parent is : Pat Miletich
Chad Cox || depth =3 || parent is : Pat Miletich
Paul Kimbrel || depth =3 || parent is : Pat Miletich
Jason Nicholson || depth =3 || parent is : Pat Miletich
Earl Loucks || depth =3 || parent is : Pat Miletich
Matt Andersen || depth =3 || parent is : Pat Miletich
Yasunori Matsumoto || depth =3 || parent is : Pat Miletich
Andrey Dudko || depth =3 || parent is : Pat Miletich
Bob Gholson || depth =3 || parent is : Pat Miletich
Ed McLennan || depth =3 || parent is : Pat Miletich
Kevin Marino || depth =3 || parent is : Pat Miletich
Angelo Rivera || depth =3 || parent is : Pat Miletich
Rob Yundt || depth =3 || parent is : Ricardo Almeida
DaVonta Nunn || depth =3 || parent is : Travis Fulton
Blake Breitsprecher || depth =3 || parent is : Travis Fulton
Michael Smith || depth =3 || parent is : Travis Fulton
Jesse Nunez || depth =3 || parent is : Travis Fulton
John McElroy || depth =3 || parent is : Travis Fulton
Waylon Goldsmith || depth =3 || parent is : Travis Fulton
Preston Shane || depth =3 || parent is : Travis Fulton
Bob Breshears || depth =3 || parent is : Travis Fulton
Anton Tomash || depth =3 || parent is : Travis Fulton
James Neely || depth =3 || parent is : Travis Fulton
Matt Brenner || depth =3 || parent is : Travis Fulton
Anthony Clark || depth =3 || parent is : Travis Fulton
Robert Casey || depth =3 || parent is : Travis Fulton
Willie Johnson || depth =3 || parent is : Travis Fulton
Steven Morlock || depth =3 || parent is : Travis Fulton
Abraham Garcia || depth =3 || parent is : Travis Fulton
Jeff Flanagan || depth =3 || parent is : Travis Fulton
Austin Sisson || depth =3 || parent is : Travis Fulton
Tony Crawford || depth =3 || parent is : Travis Fulton
Dylan Sherman || depth =3 || parent is : Travis Fulton
Jamie Klair || depth =3 || parent is : Travis Fulton
Bryan Robinson || depth =3 || parent is : Travis Fulton
Christopher Clarkson || depth =3 || parent is : Travis Fulton
Steve Shewry || depth =3 || parent is : Travis Fulton
Kris Crabtree || depth =3 || parent is : Travis Fulton
Matt Langbehn || depth =3 || parent is : Travis Fulton
Russ Love || depth =3 || parent is : Travis Fulton
Bryan Ewhers || depth =3 || parent is : Travis Fulton
Paul Bowers || depth =3 || parent is : Travis Fulton
Wayne Porter || depth =3 || parent is : Travis Fulton
Dusty Puckett || depth =3 || parent is : Travis Fulton
Mark Boyer || depth =3 || parent is : Travis Fulton
Tyson Smith || depth =3 || parent is : Travis Fulton
Steve Fiscus || depth =3 || parent is : Travis Fulton
AJ Broer || depth =3 || parent is : Travis Fulton
Jessie Garcia || depth =3 || parent is : Travis Fulton
Kirk Nielsen || depth =3 || parent is : Travis Fulton
Rory Prazak || depth =3 || parent is : Travis Fulton
Rodney Arp || depth =3 || parent is : Travis Fulton
Jason Roszell || depth =3 || parent is : Travis Fulton
Scott Pulse || depth =3 || parent is : Travis Fulton
Mike Kofoot || depth =3 || parent is : Travis Fulton
John Medina || depth =3 || parent is : Travis Fulton
Belal Alhmaibie || depth =3 || parent is : Travis Fulton
Ben Thoma || depth =3 || parent is : Travis Fulton
Shawn Nolan || depth =3 || parent is : Travis Fulton
John George || depth =3 || parent is : Travis Fulton
Ben Byrd || depth =3 || parent is : Travis Fulton
Dan Wheatley || depth =3 || parent is : Travis Fulton
Mike Caswell || depth =3 || parent is : Travis Fulton
Chris Clark || depth =3 || parent is : Travis Fulton
Nowanda Bell || depth =3 || parent is : Travis Fulton
Brandon Quigley || depth =3 || parent is : Travis Fulton
Steve Pilkington || depth =3 || parent is : Travis Fulton
Session Harper || depth =3 || parent is : Travis Fulton
Greg Larson || depth =3 || parent is : Travis Fulton
Kaelan Gruchow || depth =3 || parent is : Travis Fulton
Don Richards || depth =3 || parent is : Travis Fulton
Matt Albright || depth =3 || parent is : Travis Fulton
Jeremy Shuey || depth =3 || parent is : Travis Fulton
Albert Newberry || depth =3 || parent is : Travis Fulton
Tom McCloud || depth =3 || parent is : Travis Fulton
Ivan Carabello || depth =3 || parent is : Travis Fulton
Joe Ripple || depth =3 || parent is : Travis Fulton
Adam Norciaj || depth =3 || parent is : Travis Fulton
Mike Preece || depth =3 || parent is : Travis Fulton
Doug Sauer || depth =3 || parent is : Travis Fulton
Jason Purcell || depth =3 || parent is : Travis Fulton
Travis Utley || depth =3 || parent is : Travis Fulton
Joe Alvarez || depth =3 || parent is : Travis Fulton
Joe Nameth || depth =3 || parent is : Travis Fulton
Vince Lucero || depth =3 || parent is : Travis Fulton
Michael Miller || depth =3 || parent is : Travis Fulton
Lewis Burns || depth =3 || parent is : Travis Fulton
Victor Rohrer || depth =3 || parent is : Travis Fulton
Demian Decorah || depth =3 || parent is : Travis Fulton
Jeremy Armstrong || depth =3 || parent is : Travis Fulton
Dan Croonquist || depth =3 || parent is : Travis Fulton
Mitch Walters || depth =3 || parent is : Travis Fulton
Mike Toyne || depth =3 || parent is : Travis Fulton
Josh Stamp || depth =3 || parent is : Travis Fulton
Raymond Luna || depth =3 || parent is : Travis Fulton
Darren Peyton || depth =3 || parent is : Travis Fulton
Kevin Oliver || depth =3 || parent is : Travis Fulton
Carle Garner || depth =3 || parent is : Travis Fulton
Don Lawrence || depth =3 || parent is : Travis Fulton
Jason Bentley || depth =3 || parent is : Travis Fulton
Robbie Beltz || depth =3 || parent is : Travis Fulton
Tony Day || depth =3 || parent is : Travis Fulton
Don Hildebrandt || depth =3 || parent is : Travis Fulton
Brad Russell || depth =3 || parent is : Travis Fulton
Anthony Seu || depth =3 || parent is : Travis Fulton
Scott Walker || depth =3 || parent is : Travis Fulton
Jamie Webb || depth =3 || parent is : Travis Fulton
Matt Clemens || depth =3 || parent is : Travis Fulton
Andy Burwell || depth =3 || parent is : Travis Fulton
Robert Bryant || depth =3 || parent is : Travis Fulton
Cal Worsham || depth =3 || parent is : Travis Fulton
Ben Boyer || depth =3 || parent is : Travis Fulton
Lionel Saunders || depth =3 || parent is : Travis Fulton
Ron Faircloth || depth =3 || parent is : Travis Fulton
Troy Rugger || depth =3 || parent is : Travis Fulton
Steve Miller || depth =3 || parent is : Travis Fulton
Ron Rumpf || depth =3 || parent is : Travis Fulton
Quinton Lemke || depth =3 || parent is : Travis Fulton
Matt Frost || depth =3 || parent is : Travis Fulton
Chad Gilson || depth =3 || parent is : Travis Fulton
Mitch Rosland || depth =3 || parent is : Travis Fulton
Jay Carmack || depth =3 || parent is : Travis Fulton
Shane Bailey || depth =3 || parent is : Travis Fulton
Brad Schafer || depth =3 || parent is : Travis Fulton
Jason Fulcher || depth =3 || parent is : Travis Fulton
Kevin Leemon || depth =3 || parent is : Travis Fulton
Mike Bruce || depth =3 || parent is : Travis Fulton
Aaron Keeney || depth =3 || parent is : Travis Fulton
Wade Rome || depth =3 || parent is : Travis Fulton
Dan Chase || depth =3 || parent is : Travis Fulton
David Dodd || depth =3 || parent is : Travis Fulton
Kevin Burrell || depth =3 || parent is : Travis Fulton
Tommy Graham || depth =3 || parent is : Travis Fulton
Barrett Banks || depth =3 || parent is : Travis Fulton
Peter McLeod || depth =3 || parent is : Travis Fulton
Wade Hamilton || depth =3 || parent is : Travis Fulton
Jeremy Bullock || depth =3 || parent is : Travis Fulton
David Giannotti || depth =3 || parent is : Travis Fulton
Luiz Claudio Nunes || depth =3 || parent is : Travis Fulton
Augusto Ferreira || depth =3 || parent is : Travis Fulton
Alex Cerqueira || depth =3 || parent is : Travis Fulton
Robby Ruby || depth =3 || parent is : Travis Fulton
David Pa'aluhi || depth =3 || parent is : Travis Fulton
Davey Conger || depth =3 || parent is : Travis Fulton
Dave DeRosa || depth =3 || parent is : Travis Fulton
Devin Love || depth =3 || parent is : Travis Fulton
Mike Johnson || depth =3 || parent is : Travis Fulton
Marvin Jones || depth =3 || parent is : Travis Fulton
Brad Anderson || depth =3 || parent is : Travis Fulton
Guy Hinton || depth =3 || parent is : Travis Fulton
Eric Hill || depth =3 || parent is : Travis Fulton
Jason Lautzenheiser || depth =3 || parent is : Travis Fulton
Jason Powers || depth =3 || parent is : Travis Fulton
Bob Waters || depth =3 || parent is : Travis Fulton
Courtney Turner || depth =3 || parent is : Travis Fulton
Jamie Schell || depth =3 || parent is : Travis Fulton
Greg Ford || depth =3 || parent is : Travis Fulton
Andy Schmidt || depth =3 || parent is : Travis Fulton
Ben Pearce || depth =3 || parent is : Travis Fulton
Eddie Moore || depth =3 || parent is : Travis Fulton
Bob Magee || depth =3 || parent is : Travis Fulton
Paul Moller || depth =3 || parent is : Travis Fulton
Ben Smaldino || depth =3 || parent is : Travis Fulton
August Porquet || depth =3 || parent is : Travis Fulton
Wesley Jamieson || depth =3 || parent is : Travis Fulton
Yuta Watanabe || depth =3 || parent is : Hisaki Kato
Yuki Niimura || depth =3 || parent is : Hisaki Kato
Yusuke Sakashita || depth =3 || parent is : Hisaki Kato
Tsukasa Kawaoka || depth =3 || parent is : Hisaki Kato
Richard Blake || depth =3 || parent is : Doug Marshall
B.J. Lacy || depth =3 || parent is : Doug Marshall
Rafael Real || depth =3 || parent is : Doug Marshall
Ariel Gandulla || depth =3 || parent is : Doug Marshall
Justin McElfresh || depth =3 || parent is : Doug Marshall
Jeff Terry || depth =3 || parent is : Doug Marshall
Carlos Garcia || depth =3 || parent is : Doug Marshall
Anthony Arria || depth =3 || parent is : Doug Marshall
Anthony Fuller || depth =3 || parent is : Doug Marshall
Elton Rodrigues || depth =3 || parent is : Evangelista Santos
Daniel Zarate || depth =3 || parent is : Evangelista Santos
Roberto Godoi || depth =3 || parent is : Evangelista Santos
Michal Materla || depth =3 || parent is : Evangelista Santos
Darren Little || depth =3 || parent is : Evangelista Santos
Kassim Annan || depth =3 || parent is : Evangelista Santos
Gabriel Santos || depth =3 || parent is : Evangelista Santos
Silvio de Souza || depth =3 || parent is : Evangelista Santos
Jefferson Silva || depth =3 || parent is : Evangelista Santos
Aaron Sullivan || depth =3 || parent is : Evangelista Santos
Roberto Pereira || depth =3 || parent is : Evangelista Santos
Hae Suk Son || depth =3 || parent is : Denis Kang
Eun Soo Lee || depth =3 || parent is : Denis Kang
Jung Gyu Choi || depth =3 || parent is : Denis Kang
Albert Basconcelles || depth =3 || parent is : Denis Kang
Alexei Vezelozorov || depth =3 || parent is : Denis Kang
Jin Ho Yang || depth =3 || parent is : Denis Kang
Junpei Hamada || depth =3 || parent is : Denis Kang
Kobus Huisamen || depth =3 || parent is : Denis Kang
Hyun Chul Cho || depth =3 || parent is : Denis Kang
Hyung Jun Kim || depth =3 || parent is : Denis Kang
Kaipo Kalama || depth =3 || parent is : Denis Kang
Keith Rockel || depth =3 || parent is : Denis Kang
Chris Peak || depth =3 || parent is : Denis Kang
Shane Biever || depth =3 || parent is : Denis Kang
Lonnie Canida || depth =3 || parent is : Denis Kang
Tom Bolger || depth =3 || parent is : Denis Kang
Fadi Habib || depth =3 || parent is : Denis Kang
Eric Harcrow || depth =3 || parent is : Denis Kang
Ikkei Nagamura || depth =3 || parent is : Ryo Kawamura
Hidetada Irie || depth =3 || parent is : Ryo Kawamura
Shunsuke Inoue || depth =3 || parent is : Ryo Kawamura
Yukiya Naito || depth =3 || parent is : Ryo Kawamura
Hiromitsu Kanehara || depth =3 || parent is : Ryo Kawamura
Sumio Koyano || depth =3 || parent is : Ryo Kawamura
Joe D'Arce || depth =3 || parent is : Kazuo Misaki
Takaku Fuke || depth =3 || parent is : Kazuo Misaki
Kenichi Serizawa || depth =3 || parent is : Kazuo Misaki
Renan Fett || depth =3 || parent is : Fábio Silva (fighter)
Claudio Cunha Godoy || depth =3 || parent is : Fábio Silva (fighter)
Geno Vitale-Sansoti || depth =3 || parent is : Fábio Silva (fighter)
Rafael Tatu || depth =3 || parent is : Fábio Silva (fighter)
Avallone Filho || depth =3 || parent is : Fábio Silva (fighter)
Divino Lopes || depth =3 || parent is : Fábio Silva (fighter)
Yuguem Toma || depth =3 || parent is : Fábio Silva (fighter)
Jefferson Gaucho || depth =3 || parent is : Fábio Silva (fighter)
Minoru Kato || depth =3 || parent is : Bernard Ackah
Shunji Kosaka || depth =3 || parent is : Bernard Ackah
Hyun Pyo Shin || depth =3 || parent is : Bernard Ackah
Chang Seob Lee || depth =3 || parent is : Kazuo Takahashi
Kestutis Arbocius || depth =3 || parent is : Kazuo Takahashi
Tsuyoshi Ozawa || depth =3 || parent is : Kazuo Takahashi
Hideki Tadao || depth =3 || parent is : Kazuo Takahashi
Marcelo Tigre || depth =3 || parent is : Kazuo Takahashi
Hiroya Takada || depth =3 || parent is : Kazuo Takahashi
Katsuomi Inagaki || depth =3 || parent is : Kazuo Takahashi
Omar Bouiche || depth =3 || parent is : Kazuo Takahashi
Leon Dijk || depth =3 || parent is : Kazuo Takahashi
Kim Jong Wang || depth =3 || parent is : Kazuo Takahashi
Satoshi Hasegawa || depth =3 || parent is : Kazuo Takahashi
Takafumi Ito || depth =3 || parent is : Kazuo Takahashi
Scott Bessac || depth =3 || parent is : Kazuo Takahashi
Andre Van Den Oetelaar || depth =3 || parent is : Kazuo Takahashi
James Mathews || depth =3 || parent is : Kazuo Takahashi
George Weingeroff || depth =3 || parent is : Kazuo Takahashi
Handong Kong || depth =3 || parent is : Shungo Oyama
Jong Dae Kim || depth =3 || parent is : Shungo Oyama
Kyu Suk Son || depth =3 || parent is : Shungo Oyama
Mike Wimmer || depth =3 || parent is : Shungo Oyama
Mike Bourke || depth =3 || parent is : Shungo Oyama
Will Elworthy || depth =3 || parent is : Ian Freeman
Ryan Robinson || depth =3 || parent is : Ian Freeman
Keith Dace || depth =3 || parent is : Ian Freeman
Gerhard Ettl || depth =3 || parent is : Ian Freeman
Stanislav Nuschik || depth =3 || parent is : Ian Freeman
Bob Stines || depth =3 || parent is : Ian Freeman
Dave Shortby || depth =3 || parent is : Ian Freeman
Mark Lamborn || depth =3 || parent is : Ian Freeman
Kamal Lock || depth =3 || parent is : Ian Freeman
Scotty Smith || depth =3 || parent is : Ian Freeman
Tony Bailey || depth =3 || parent is : Ian Freeman
Andrius Juska || depth =3 || parent is : Paul Cahoon
Earl Brown || depth =3 || parent is : Paul Cahoon
Matti Makela || depth =3 || parent is : Paul Cahoon
Adam Lesly || depth =3 || parent is : Paul Cahoon
Nikolajus Cilkinas || depth =3 || parent is : Paul Cahoon
Dave Vader || depth =3 || parent is : Paul Cahoon
Samir Bourekba || depth =3 || parent is : Paul Cahoon
Martin Malkhasyan || depth =3 || parent is : Bob Schrijber
Peter Varga || depth =3 || parent is : Bob Schrijber
Hugo Duarte || depth =3 || parent is : Bob Schrijber
Moti Horenstein || depth =3 || parent is : Bob Schrijber
Josh Sursa || depth =3 || parent is : Bob Schrijber
Toon Stelling || depth =3 || parent is : Bob Schrijber
Glen Brown || depth =3 || parent is : Bob Schrijber
Ruslan Kerselyan || depth =3 || parent is : Bob Schrijber
Emil Stroka || depth =3 || parent is : Bob Schrijber
Aruzini Lusinoff || depth =3 || parent is : Bob Schrijber
Mike Altman || depth =3 || parent is : Cung Le
Brent Beauparlant || depth =3 || parent is : Benji Radach
Steve Van Fleet || depth =3 || parent is : Benji Radach
Joel Blanton || depth =3 || parent is : Benji Radach
Chris Irvine || depth =3 || parent is : Benji Radach
Nick Serra || depth =3 || parent is : Benji Radach
Oscar Verdusco || depth =3 || parent is : Benji Radach
Willy Solorio || depth =3 || parent is : Benji Radach
Eric Perez || depth =3 || parent is : Benji Radach
Dennis Asche || depth =3 || parent is : Benji Radach
Oz Preciado || depth =3 || parent is : Benji Radach
Eric Lucas || depth =3 || parent is : Benji Radach
Jonavin Webb || depth =3 || parent is : Kyle Noke
Josh Bryant || depth =3 || parent is : Kyle Noke
Yoann Gouaida || depth =3 || parent is : Kyle Noke
Byron Donnelly || depth =3 || parent is : Kyle Noke
Luke Pezutti || depth =3 || parent is : Kyle Noke
Rhys Whitmore || depth =3 || parent is : Kyle Noke
Matt Te-Paa || depth =3 || parent is : Kyle Noke
Mike Sethna || depth =3 || parent is : Kyle Noke
Jimmy Raborn || depth =3 || parent is : Kyle Noke
Neil Swailes || depth =3 || parent is : Kyle Noke
Adrian Bolton || depth =3 || parent is : Kyle Noke
Ulf Strand || depth =3 || parent is : Kyle Noke
Peter Robbie || depth =3 || parent is : Kyle Noke
Justin Hawes || depth =3 || parent is : Justin Levens
Jorge Oliveira || depth =3 || parent is : Justin Levens
Tosh Cook || depth =3 || parent is : Justin Levens
Eber Saulido || depth =3 || parent is : Justin Levens
Mitch Nester || depth =3 || parent is : Justin Levens
Jeff Dowmam || depth =3 || parent is : Justin Levens
Marcus Gaines || depth =3 || parent is : Tim McKenzie
Jeremy Lang || depth =3 || parent is : Tim McKenzie
Mike McGuinnes || depth =3 || parent is : Tim McKenzie
Kenny Kingsford || depth =3 || parent is : Tim McKenzie
Shane Davis || depth =3 || parent is : Tim McKenzie
John Appleby || depth =3 || parent is : Tim McKenzie
Paul Ward || depth =3 || parent is : Tim McKenzie
Dax Bruce || depth =3 || parent is : Tim McKenzie
Elias Rivera || depth =3 || parent is : Tim Kennedy (fighter)
Ryan Narte || depth =3 || parent is : Tim Kennedy (fighter)
Mack Brewer || depth =3 || parent is : Tim Kennedy (fighter)
Jody Burke || depth =3 || parent is : Tim Kennedy (fighter)
Mikko Rupponen || depth =3 || parent is : Alex Stiebling
Mike Rogers || depth =3 || parent is : Alex Stiebling
Angelo Araujo || depth =3 || parent is : Alex Stiebling
Milton Bahia || depth =3 || parent is : Alex Stiebling
Leandro Ribeiro || depth =3 || parent is : Alex Stiebling
Kai Hansen || depth =3 || parent is : Alex Stiebling
Louis Burgette || depth =3 || parent is : Alex Stiebling
Roberto Ramirez || depth =3 || parent is : Alex Stiebling
Furman Long || depth =3 || parent is : Alex Stiebling
Kyle Williams || depth =3 || parent is : Tony Bonello
Ben Daley || depth =3 || parent is : Tony Bonello
Sasha Nanchouki || depth =3 || parent is : Tony Bonello
Mansour Heidari || depth =3 || parent is : Tony Bonello
Gumgor Gumgor || depth =3 || parent is : Tony Bonello
T-Bone || depth =3 || parent is : Tony Bonello
Keigo Kunihara || depth =3 || parent is : Tony Bonello
Mike Lingskog || depth =3 || parent is : Tony Bonello
Ken Fuller || depth =3 || parent is : Tony Bonello
Sam Boo || depth =3 || parent is : Alex Reid (fighter)
Tulio Palhares || depth =3 || parent is : Alex Reid (fighter)
Mark Day || depth =3 || parent is : Alex Reid (fighter)
Mark Singleton || depth =3 || parent is : Alex Reid (fighter)
Kieron McEntee || depth =3 || parent is : Alex Reid (fighter)
Masada Masada || depth =3 || parent is : Alexander Otsuka
Carlos Toyota || depth =3 || parent is : Akira Shoji
David Roberts || depth =3 || parent is : Akira Shoji
Larry Parker || depth =3 || parent is : Akira Shoji
Juan Mott || depth =3 || parent is : Akira Shoji
Vidal Serradilla || depth =3 || parent is : Akira Shoji
Mike Bencic || depth =3 || parent is : Mário Sperry
Neil Bodycote || depth =3 || parent is : Mário Sperry
Rudyard Moncayo || depth =3 || parent is : Mário Sperry
